SOEM (Simple Open EtherCAT Master)
Simple test
Starting Controller
ec_init on eno3 succeeded.
1 slaves found and configured.
Configuring DC. Should be in PRE-OP. State: PRE_OP
Found slaves with DC.
Slaves mapped, state to SAFE_OP... State: SAFE_OP
Calculated workcounter 3
Synccount needs to reach : 125

WKC:  2 DCTime:      2903417024, DiffInDC: 2903417024, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2911603264, DiffInDC:   8186240, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2919558584, DiffInDC:   7955320, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2927543545, DiffInDC:   7984961, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2935544504, DiffInDC:   8000959, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2943537304, DiffInDC:   7992800, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2951542424, DiffInDC:   8005120, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2959574424, DiffInDC:   8032000, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2967604904, DiffInDC:   8030480, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2975583544, DiffInDC:   7978640, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2983582424, DiffInDC:   7998880, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2729052792, DiffInDC:   8020160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2737052312, DiffInDC:   7999520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2745051272, DiffInDC:   7998960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2753037352, DiffInDC:   7986080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2761032872, DiffInDC:   7995520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2769049912, DiffInDC:   8017040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2777025913, DiffInDC:   7976001, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2785002272, DiffInDC:   7976359, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2793049553, DiffInDC:   8047281, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2801032112, DiffInDC:   7982559, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2809028433, DiffInDC:   7996321, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2817006752, DiffInDC:   7978319, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2825004592, DiffInDC:   7997840, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2833004593, DiffInDC:   8000001, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2841004432, DiffInDC:   7999839, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2849025633, DiffInDC:   8021201, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2857038672, DiffInDC:   8013039, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2865027712, DiffInDC:   7989040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2873044273, DiffInDC:   8016561, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2881022672, DiffInDC:   7978399, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2889022753, DiffInDC:   8000081, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2897073472, DiffInDC:   8050719, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2905074992, DiffInDC:   8001520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2913072952, DiffInDC:   7997960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2921072793, DiffInDC:   7999841, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2929086792, DiffInDC:   8013999, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2937034232, DiffInDC:   7947440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2945037753, DiffInDC:   8003521, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2953085752, DiffInDC:   8047999, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2961073192, DiffInDC:   7987440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2969066072, DiffInDC:   7992880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2977028312, DiffInDC:   7962240, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2985000313, DiffInDC:   7972001, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      2992982792, DiffInDC:   7982479, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3001089352, DiffInDC:   8106560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3009082952, DiffInDC:   7993600, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3017066552, DiffInDC:   7983600, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3025054072, DiffInDC:   7987520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3033043192, DiffInDC:   7989120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3041024632, DiffInDC:   7981440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3049065552, DiffInDC:   8040920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3057037953, DiffInDC:   7972401, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3065024032, DiffInDC:   7986079, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3072991952, DiffInDC:   7967920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3081021232, DiffInDC:   8029280, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3089021152, DiffInDC:   7999920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3097048992, DiffInDC:   8027840, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3105033313, DiffInDC:   7984321, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3113054272, DiffInDC:   8020959, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3121052193, DiffInDC:   7997921, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3129078752, DiffInDC:   8026559, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3137067872, DiffInDC:   7989120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3145053392, DiffInDC:   7985520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3153079552, DiffInDC:   8026160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3161077152, DiffInDC:   7997600, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3169051792, DiffInDC:   7974640, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3177021032, DiffInDC:   7969240, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3185046872, DiffInDC:   8025840, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3193046392, DiffInDC:   7999520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3201016552, DiffInDC:   7970160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3209058712, DiffInDC:   8042160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3217054872, DiffInDC:   7996160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3225046472, DiffInDC:   7991600, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3233064472, DiffInDC:   8018000, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3241046713, DiffInDC:   7982241, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3249063272, DiffInDC:   8016559, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3257014152, DiffInDC:   7950880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3265014713, DiffInDC:   8000561, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3273014872, DiffInDC:   8000159, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3281046312, DiffInDC:   8031440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3289069193, DiffInDC:   8022881, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3297069272, DiffInDC:   8000079, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3305001432, DiffInDC:   7932160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3313045393, DiffInDC:   8043961, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3321035313, DiffInDC:   7989920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3329034032, DiffInDC:   7998719, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3337024832, DiffInDC:   7990800, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3344989552, DiffInDC:   7964720, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3353020032, DiffInDC:   8030480, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3360989553, DiffInDC:   7969521, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3369022033, DiffInDC:   8032480, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3377021552, DiffInDC:   7999519, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3385028512, DiffInDC:   8006960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3392988432, DiffInDC:   7959920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3401019952, DiffInDC:   8031520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3409033792, DiffInDC:   8013840, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3417000672, DiffInDC:   7966880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3424985872, DiffInDC:   7985200, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3432985552, DiffInDC:   7999680, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3441028393, DiffInDC:   8042841, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3448985112, DiffInDC:   7956719, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3456985992, DiffInDC:   8000880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3464984552, DiffInDC:   7998560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3472985993, DiffInDC:   8001441, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3480965592, DiffInDC:   7979599, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3488962952, DiffInDC:   7997360, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3496996872, DiffInDC:   8033920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3505021432, DiffInDC:   8024560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3513004392, DiffInDC:   7982960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3520975833, DiffInDC:   7971441, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3528985592, DiffInDC:   8009759, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3536983832, DiffInDC:   7998240, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3545034713, DiffInDC:   8050881, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3553045352, DiffInDC:   8010639, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3560984232, DiffInDC:   7938880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3569030992, DiffInDC:   8046760, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3577044192, DiffInDC:   8013200, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3584959232, DiffInDC:   7915040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3593020593, DiffInDC:   8061361, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3600981712, DiffInDC:   7961119, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3609042353, DiffInDC:   8060641, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3616985952, DiffInDC:   7943599, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3624974032, DiffInDC:   7988080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      3632998352, DiffInDC:   8024320, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
